,city,job_title,company_name,location,summary,salary
166,Seattle+WA,CONTRACT - Data Scientist (NTD),Nintendo Technology Development,"Redmond, WA","Experience with statistical analysis, data mining, and machine learning. CONTRACT - Data Scientist (NTD) (180000000E)....",
167,Seattle+WA,Data Scientist: Product,Indeed,"Seattle, WA","While machine learning is one tool in our toolbox, Product Scientists use a variety of skills with the goal of driving business impact using whatever tools...",
168,Seattle+WA,Data Scientist: Product,Indeed,"Seattle, WA","While machine learning is one tool in our toolbox, Product Scientists use a variety of skills with the goal of driving business impact using whatever tools...",
169,Seattle+WA,Data Scientist,DoubleDown Interactive LLC,"Seattle, WA","In this high-visibility Data Scientist role, you will be part of our 10-person team of Data Scientists, Analysts and Engineers....",
170,Seattle+WA,Machine Learning Engineer,Zillow Group,"Seattle, WA",Collaborate with other Machine Learning Engineers and Data Scientists in crafting and implementing your technical vision....,
171,Seattle+WA,Director of Data Science,Zillow Group,"Seattle, WA","Recruit, hire, and mentor exceptional data scientists and machine learning engineers. The Data Science & Engineering team builds machine learning models and...",
172,Seattle+WA,Data Scientist - Payments,Amazon.com,"Seattle, WA","Passionate about data and discovering new trends and insights across customers, developers, and customer engagement....",
173,Seattle+WA,Machine Learning Data Scientist,Utrip Inc.,"Seattle, WA 98121 (Belltown area)","Work on data sets from various sources and focus on solving applied problems using Natural Language Processing, Text Mining, Data Mining, & Machine Learning....",
174,Seattle+WA,Data Scientist,Slalom Consulting,"Seattle, WA 98104 (First Hill area)","Working knowledge of Python, R, or other advanced analytics platforms. Familiarity with advanced analytics techniques for unstructured data....",
175,Seattle+WA,"Associate, Data Scientist",KPMG,"Seattle, WA 98104 (First Hill area)","Analyze and model structured data and implement algorithms to support analysis using advanced statistical and mathematical methods from statistics, machine...",
176,Seattle+WA,Data Scientist,STCG USA,"Redmond, WA","Data Science and Machine learning techniques.*. Programming with R or Python, SQL*. Knowledge of a variety of machine learning techniques (clustering, decision...",
177,Seattle+WA,Data Scientist,Infox Consulting,"Seattle, WA","Machine learning, data mining, text mining,. As part of Data Scientists, Operations Researchers, Visual....",
178,Seattle+WA,"Product Analyst, Data Science",Google,"Seattle, WA","Deep interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation....",
179,Seattle+WA,Data Scientist I (Hotwire - Seattle),Hotwire,"Seattle, WA 98119 (Queen Anne area)","Work closely with Product Managers, other Data Scientists and Engineers to design and execute site-wide monetization initiatives....",
180,Seattle+WA,"Data Scientist/Quantitative Analyst Intern, Summer 2018",Google,"Seattle, WA","Specifically, we support the development of innovative, highly scalable, next-generation technologies through deep research and advanced analysis....",
181,Seattle+WA,Machine Learning Engineer,Amazon.com,"Seattle, WA",We are looking for a Machine Learning Engineer who can bring bleeding edge machine learning models into production together with a highly multi-disciplinary...,
182,Seattle+WA,CONTRACT - Data Scientist (NTD),Nintendo Technology Development,"Redmond, WA","Experience with statistical analysis, data mining, and machine learning. CONTRACT - Data Scientist (NTD) (180000000E)....",
183,Seattle+WA,Data Scientist,Indeed,"Seattle, WA","As a Data Scientist at Indeed your role is to follow the data. We are looking for a mixture between a statistician, scientist, machine learning expert and...",
184,Seattle+WA,Data Scientist: Product,Indeed,"Seattle, WA","While machine learning is one tool in our toolbox, Product Scientists use a variety of skills with the goal of driving business impact using whatever tools...",
185,Seattle+WA,Data Scientist,DoubleDown Interactive LLC,"Seattle, WA","In this high-visibility Data Scientist role, you will be part of our 10-person team of Data Scientists, Analysts and Engineers....",
186,Seattle+WA,Data Scientist,eXcell,"Redmond, WA 98052",Ability to use Azure Application Insights to gather analytics and insights. Ability to use SQL to write queries with scripts and manage data in Power BI....,
187,Seattle+WA,Data Scientist - Digital Content and Acquisition,Nordstrom,"Seattle, WA","Data Scientist - Digital Content and Acquisition. Our Advanced Analytics team works in partnership with other areas of the Company to develop insights,...",
188,Seattle+WA,Data & Applied Scientist,Microsoft,"Redmond, WA 98052",The Software engineers and Data & Applied Scientists from the Business Intelligence team explore big data from Office 365 operations and support in search of...,
189,Seattle+WA,Machine Learning Scientist,Amazon.com,"Seattle, WA","Solid Machine Learning background and familiar with standard speech and machine learning techniques. Amazon is looking for a passionate, talented, and inventive...",
190,Seattle+WA,"Data Scientist, Cancer Systems Biology",Sage Bionetworks,"Seattle, WA","Leading a team of scientists from collaborating biomedical research labs to identify or develop standards and protocols for storing, describing, and sharing...",
191,Seattle+WA,"Data Scientist, Growth & Analytics",Facebook,"Seattle, WA","The Data Scientist Analytics role has work across the following four areas:. Apply your expertise in quantitative analysis, data mining, and the presentation of...",
192,Seattle+WA,"Data Scientist, Analytics",Facebook,"Seattle, WA",We’re looking for Data Scientists to work on our core and business products (ex. The Data Scientist Analytics role has work across the following four areas:....,
193,Seattle+WA,Data Scientist,Logic20/20,"Seattle, WA 98115 (Wedgwood area)","Foundational knowledge of statistics, coding, data mining and manipulation, including familiarity with programming languages, tools and relational databases (e...",
194,Seattle+WA,"Infrastructure Data Scientist, Intern",Facebook,"Seattle, WA","Leverage tools like R, Python, Hadoop & SQL to drive efficient analytics. Build and maintain data driven optimization models, experiments, forecasting...",
195,Seattle+WA,Data Scientist II (Hotwire - Seattle),Hotwire,"Seattle, WA 98119 (Queen Anne area)","Prior analytics and data mining experience, with focus on segmentation strategies and predictive models....",
196,Seattle+WA,Machine Learning Engineer,Zillow Group,"Seattle, WA",Collaborate with other Machine Learning Engineers and Data Scientists in crafting and implementing your technical vision....,
